Country.Name,Country.ISO,Series.Name,Series.Year,Indicator,Sex,Series.Type,Series.Category,Data.Collection.Method,Model.Life.Table,Years.Preceding.the.Survey or Time.Since.First.Birth or Age.Group.of.Women,Interval,Reference.Date,Estimates,Standard.Error.of.Estimates,Indirect.method.based.on.TSFB,Method.based.on.Age.Group.of.Women,Inclusion,Adjustment,DataCatalogID
Zambia,ZMB,Demographic and Health Survey,1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1974,5","148,1","14,8",,,0,,1699
Zambia,ZMB,Demographic and Health Survey,1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,"1973,0","167,2","15,2",,,0,,1699
Zambia,ZMB,Demographic and Health Survey,1996-1997,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,20-24,,"1994,4","239,0",,0,1,0,,1699
Zambia,ZMB,Demographic and Health Survey,1996-1997,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,25-29,,"1992,4","186,0",,0,1,0,,1699
Zambia,ZMB,Demographic and Health Survey,1996-1997,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,30-34,,"1989,9","181,0",,0,1,0,,1699
Zambia,ZMB,Demographic and Health Survey,1996-1997,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,35-39,,"1987,2","154,0",,0,1,0,,1699
Zambia,ZMB,Demographic and Health Survey,1996-1997,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,40-44,,"1984,4","144,0",,0,1,0,,1699
Zambia,ZMB,Demographic and Health Survey,1996-1997,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,45-49,,"1981,5","168,0",,0,1,0,,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1995,5","188,8","9,4",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1994,5","189,7","8,3",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1993,5","198,3","9,5",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1992,5","202,4","10,4",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1991,5","194,5","10,8",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1990,5","195,1","10,1",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1989,5","188,1","12,3",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1988,5","204,4","11,5",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1987,5","171,3","8,9",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1986,5","182,0","11,1",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1985,5","182,3","14,8",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1984,5","170,6","10,7",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1983,5","178,2","12,6",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1982,5","163,5","10,7",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1981,5","153,5","12,1",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1980,5","169,0","13,0",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1979,5","191,9","13,9",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1978,5","163,6","13,3",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1977,5","151,7","14,3",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1976,5","161,9","14,6",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1975,5","171,1","15,2",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1974,5","148,1","14,8",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1996-1997,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,"1973,0","167,2","15,2",,,1,MM adjustment,1699
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1991,5","209,9","11,6",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1990,5","160,3","9,2",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1989,5","180,1","10,2",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1988,5","198,3","12,0",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1987,5","173,9","10,4",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1986,5","172,5","10,5",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1985,5","179,3","10,7",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1984,5","161,4","10,9",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1983,5","147,5","11,0",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1982,5","145,2","11,4",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1981,5","140,5","11,3",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1980,5","169,5","10,5",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1979,5","140,8","10,8",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1978,5","147,2","12,6",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1977,5","161,2","11,7",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1976,5","151,9","13,1",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1975,5","134,8","12,0",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1974,5","138,6","12,5",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,"1973,0","155,2","13,5",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,"1971,0","198,2","16,0",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1968,5","177,2","14,4",,,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,20-24,,"1989,7","242,0",,0,1,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,25-29,,"1987,8","171,0",,0,1,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,30-34,,"1985,7","162,0",,0,1,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,35-39,,"1983,3","136,0",,0,1,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,40-44,,"1980,7","155,0",,0,1,0,,1947
Zambia,ZMB,Demographic and Health Survey,1992,Under-five Mortality Rate,Total,Indirect,DHS,Summary Birth Histories,,45-49,,"1977,9","158,0",,0,1,0,,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1991,5","210,6","11,6",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1990,5","161,2","9,2",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1989,5","181,3","10,3",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1988,5","199,7","12,1",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1987,5","175,1","10,5",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1986,5","173,5","10,6",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1985,5","180,2","10,8",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1984,5","162,0","10,9",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1983,5","147,9","11,0",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1982,5","145,5","11,4",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1981,5","140,7","11,3",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1980,5","169,6","10,5",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1979,5","140,9","10,8",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1978,5","147,2","12,6",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1977,5","161,2","11,7",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1976,5","151,9","13,1",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1975,5","134,8","12,0",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,1,"1974,5","138,6","12,5",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,"1973,0","155,2","13,5",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,"1971,0","198,2","16,0",,,1,MM adjustment,1947
Zambia,ZMB,Demographic and Health Survey (MM adjusted),1992,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1968,5","177,2","14,4",,,1,MM adjustment,1947
Zambia,ZMB,Census,1990,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD North,20-24,,"1988,4","198,3",,0,1,0,,1099
Zambia,ZMB,Census,1990,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD North,25-29,,"1986,7","178,2",,0,1,1,,1099
Zambia,ZMB,Census,1990,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD North,30-34,,"1984,6","161,8",,0,1,0,,1099
Zambia,ZMB,Census,1990,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD North,35-39,,"1982,4","154,9",,0,1,0,,1099
Zambia,ZMB,Census,1990,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD North,40-44,,"1979,9","171,5",,0,1,0,,1099
Zambia,ZMB,Census,1990,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,CD North,45-49,,"1977,0","173,1",,0,1,0,,1099
Zambia,ZMB,Census,1980,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,20-24,,"1978,6","153,0",,0,1,0,,1372
Zambia,ZMB,Census,1980,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,25-29,,"1976,7","159,0",,0,1,1,,1372
Zambia,ZMB,Census,1980,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,30-34,,"1974,3","174,0",,0,1,1,,1372
Zambia,ZMB,Census,1980,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,35-39,,"1971,7","181,0",,0,1,1,,1372
Zambia,ZMB,Census,1980,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,40-44,,"1969,0","192,0",,0,1,1,,1372
Zambia,ZMB,Census,1980,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,45-49,,"1966,0","186,0",,0,1,1,,1372
Zambia,ZMB,Sample Census of Population,1974,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,20-24,,"1972,2","157,0",,0,1,0,,774
Zambia,ZMB,Sample Census of Population,1974,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,25-29,,"1970,3","173,0",,0,1,1,,774
Zambia,ZMB,Sample Census of Population,1974,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,30-34,,"1968,1","186,0",,0,1,1,,774
Zambia,ZMB,Sample Census of Population,1974,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,35-39,,"1965,7","188,0",,0,1,1,,774
Zambia,ZMB,Sample Census of Population,1974,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,40-44,,"1963,0","212,0",,0,1,1,,774
Zambia,ZMB,Sample Census of Population,1974,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,45-49,,"1960,2","220,0",,0,1,1,,774
Zambia,ZMB,Census,1969,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,20-24,,"1967,2","212,0",,0,1,0,,1641
Zambia,ZMB,Census,1969,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,25-29,,"1965,1","200,0",,0,1,1,,1641
Zambia,ZMB,Census,1969,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,30-34,,"1962,5","202,0",,0,1,1,,1641
Zambia,ZMB,Census,1969,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,35-39,,"1959,7","214,0",,0,1,1,,1641
Zambia,ZMB,Census,1969,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,40-44,,"1956,8","230,0",,0,1,1,,1641
Zambia,ZMB,Census,1969,Under-five Mortality Rate,Total,Indirect,Census,Summary Birth Histories,,45-49,,"1953,9","231,0",,0,1,1,,1641
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2017,5","61,9","5,4",,,0,,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2014,5","69,3","6,0",,,0,,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2011,5","79,8","6,4",,,0,,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2008,5","99,2","7,8",,,0,,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2005,5","85,1","7,5",,,0,,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2002,5","76,1","6,5",,,0,,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"1998,5","76,9","9,3",,,0,,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2017,5","62,0","5,4",,,1,MM adjustment,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2014,5","70,0","6,1",,,1,MM adjustment,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2011,5","82,2","6,6",,,1,MM adjustment,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2008,5","107,6","8,5",,,1,MM adjustment,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2005,5","100,5","8,9",,,1,MM adjustment,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,3,"2002,5","99,8","8,6",,,1,MM adjustment,7593
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2019,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"1998,5","114,4","13,9",,,1,MM adjustment,7593
Zimbabwe,ZWE,Inter-censal Demographic Survey,2017,Under-five Mortality Rate,Total,Household Deaths,Others,Household Deaths,,,1,"2017,1","77,6",,,,0,,7670
Zimbabwe,ZWE,Demographic and Health Survey,2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,"2014,0","62,4","6,0",,,0,,5798
Zimbabwe,ZWE,Demographic and Health Survey,2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2011,5","81,9","6,6",,,0,,5798
Zimbabwe,ZWE,Demographic and Health Survey,2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2008,5","102,5","8,8",,,0,,5798
Zimbabwe,ZWE,Demographic and Health Survey,2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2005,5","78,9","7,0",,,0,,5798
Zimbabwe,ZWE,Demographic and Health Survey,2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2002,5","78,0","7,1",,,0,,5798
Zimbabwe,ZWE,Demographic and Health Survey,2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1999,5","72,4","7,1",,,0,,5798
Zimbabwe,ZWE,Demographic and Health Survey,2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1995,5","74,9","7,9",,,0,,5798
Zimbabwe,ZWE,Demographic and Health Survey (MM adjusted),2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,"2014,0","62,7","6,0",,,1,MM adjustment,5798
Zimbabwe,ZWE,Demographic and Health Survey (MM adjusted),2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2011,5","83,6","6,7",,,1,MM adjustment,5798
Zimbabwe,ZWE,Demographic and Health Survey (MM adjusted),2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2008,5","109,6","9,4",,,1,MM adjustment,5798
Zimbabwe,ZWE,Demographic and Health Survey (MM adjusted),2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2005,5","91,8","8,2",,,1,MM adjustment,5798
Zimbabwe,ZWE,Demographic and Health Survey (MM adjusted),2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2002,5","100,6","9,2",,,1,MM adjustment,5798
Zimbabwe,ZWE,Demographic and Health Survey (MM adjusted),2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1999,5","103,2","10,2",,,1,MM adjustment,5798
Zimbabwe,ZWE,Demographic and Health Survey (MM adjusted),2015,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1995,5","116,4","12,3",,,1,MM adjustment,5798
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,"2013,0","62,2","5,9",,,0,,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,"2011,0","77,4","6,7",,,0,,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,"2009,0","79,3","7,9",,,0,,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,"2007,0","81,0","7,9",,,0,,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2003,5","80,3","9,1",,,0,,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"1998,5","66,6","10,4",,,0,,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey,2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"1993,5","60,9","8,2",,,0,,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,"2013,0","62,5","5,9",,,1,MM adjustment,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,"2011,0","79,0","6,8",,,1,MM adjustment,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,"2009,0","83,3","8,3",,,1,MM adjustment,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,2,"2007,0","89,3","8,7",,,1,MM adjustment,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"2003,5","99,3","11,3",,,1,MM adjustment,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"1998,5","96,7","15,1",,,1,MM adjustment,5585
Zimbabwe,ZWE,Multiple Indicator Cluster Survey (MM adjusted),2014,Under-five Mortality Rate,Total,Direct,MICS,Full Birth Histories,,,5,"1993,5","94,6","12,7",,,1,MM adjustment,5585
Zimbabwe,ZWE,Census,2012,Under-five Mortality Rate,Total,Household Deaths,Census,Household Deaths,,,1,"2012,1","82,8",,,,0,,4730
Zimbabwe,ZWE,Demographic and Health Survey,2010-2011,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,"2009,0","90,0","7,2",,,0,,5073
Zimbabwe,ZWE,Demographic and Health Survey,2010-2011,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,"2007,0","70,6","7,0",,,0,,5073
Zimbabwe,ZWE,Demographic and Health Survey,2010-2011,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,2,"2005,0","74,9","7,3",,,0,,5073
Zimbabwe,ZWE,Demographic and Health Survey,2010-2011,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"2002,5","64,4","6,1",,,0,,5073
Zimbabwe,ZWE,Demographic and Health Survey,2010-2011,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1999,5","60,4","5,8",,,0,,5073
Zimbabwe,ZWE,Demographic and Health Survey,2010-2011,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,3,"1996,5","62,7","6,2",,,0,,5073
Zimbabwe,ZWE,Demographic and Health Survey,2010-2011,Under-five Mortality Rate,Total,Direct,DHS,Full Birth Histories,,,5,"1992,5","54,7","5,9",,,0,,5073
